Sentence,Label
"Commentary: The USPTO should have a strong interest in reevaluating an issued patent when it has been asserted frequently, including formally (e.g., in the U.S. district courts and the ITC) and informally (e.g., cease and desist letters, which indicate a likelihood of future formal assertion).",1
The potential for divergent district court and ITC claim construction and invalidity determinations highlights the USPTO’s role of providing a uniform patentability analysis.,1
"Further, the TC Heartland decision,22 which has resulted in the distribution of patent infringement cases in a significantly greater number of venues, increases the likelihood of divergent district court decisions regarding an asserted patent.",1
"This factor assumes that the challenged patent has been asserted once, namely, in the co-pending parallel litigation.",1
"Rather, consideration of informal assertions should be permitted to indicate the potential for future litigation.",1
4) Longevity of the Challenged Patent – The remaining time until the challenged patent’s expiration.,0
5) Section 315 Estoppel Effects – The extent to which the accused defendants in the litigation will be estopped under 35 U.S.C.,1
"§ 315(e)(2) with respect to the PTAB challenges as applied to the petitioner, its privies, and the RPIs in the PTAB proceeding.",1
The Panel should disregard additionally named and/or omitted parties in the parallel district court or ITC litigation who do not materially affect the substance of the principal infringement and invalidity allegations.,1
"Also, the Panel should disregard any district court or ITC invalidity allegations that would not have been permitted in the PTAB challenge.",1
"Commentary: Certainly Congress’ intent in establishing IPR and PGR reviews was to provide an alternative forum for evaluating certain patent validity (patentability) challenges, and generally to allow the petitioner with a single bite at that proverbial apple.",0
"To the extent that the PTAB proceeding will not effectively accomplish that “single bite” purpose, then the USPTO should have less interest in instituting trial.",1
"Note, however, that parties should not be able to “game” this factor by naming and/or deleting parties in the parallel district court or ITC litigation who do not substantively affect the principal infringement and invalidity allegations.",1
"And permissible district court or ITC validity assertions that would not be permitted in the PTAB challenge (e.g., a Section 101 challenge in an IPR) should not be considered in this factor.",1
6) Stage of the District Court or ITC Proceeding(s) – The prospective stage of the parallel district court or ITC litigation beyond Markman as of the scheduled date for the PTAB’s DI.,1
"Guidance: The further the parallel district court or ITC litigation will have likely progressed beyond the Markman proceedings at the expected date of the DI, the more this factor weighs in favor of discretionary denial, and vice versa.",1
"Commentary: In conjunction with Factor 1, this factor assumes that most parallel district or ITC cases will have been proceeding for about 10 months at the expected date for the PTAB’s Decision on Institution (“DI”), and thus have begun (and possibly completed) the Markman stage of the litigation.",1
"But in consideration of efficiency and notice to the district court or ITC, defendants should be encouraged to seek a stay if they so desire, and they should not be penalized by the PTAB for doing so.",1
"This factor also neutralizes the impact of the district court’s or ITC’s Markman proceeding because the parties’ briefing, and the district court’s or ITC’s analysis, regarding claim construction under the common Phillips standard can be readily considered by the PTAB.",1
§ 42.100(b).,0
"Indeed, most of the salient considerations of the NHK-Fintiv factors have been incorporated into the proposed alternative factors.",0
"At the pre-institution stage, attempting to predict the timing of a district court’s future trial date is very speculative, often little more than an educated and partially informed guess about events more than a year in the future.",1
"District courts routinely schedule multiple cases for trial in the same time frame, reasonably expecting that many of those cases will settle at some point before trial (like airlines who routinely overbook flights based on statistical cancellation rates).",1
"Accordingly, trial dates are frequently postponed, either by the Court sua sponte or in conjunction with party stipulation.24 The PTAB should not engage in such error-prone speculation, and should not make an important institution decision based on information that is speculative and very likely to become inaccurate after the PTAB issues its DI.",1
The authors appreciate that proposed Babcock-Train Factor 6 (“stage of the district court proceeding”) would also require some speculation by the Board.,1
"But by shifting the focus from the distant trial date to the initial Markman proceedings, at the time of the POPR, the proposed forward-looking perspective is only 3 months (not 15 months), which is more likely to be ascertainable.",1
§ 42.123(c)) or potentially other less formal means.,0
"In district court litigation, an accused infringer will nearly always assert one or more counterclaims for patent invalidity.",1
"If the accused infringer has filed a PTAB petition, those counterclaims will usually (not surprisingly) encompass the same challenges as set forth in the petition.",1
"While the authors propose that the Babcock-Train factors should be non-exhaustive, and thus do not suggest that the PTAB should be prohibited from considering other non-enumerated factors when raised by the parties and appropriate, a formal “catch-all” category should not be a discrete factor.",0
"In that table, the authors have endeavored to illustrate where each NHK-Fintiv Factor has been fully or partially incorporated into one or more of the Babcock-Train Factors.",0
The authors hope that the “Babcock-Train” factors proposed herein will provide a solid basis for continuing the dialog regarding the manner in which the Board should—or should not—invoke its discretion to deny a PTAB petition in view of co-pending parallel district court litigation.,1
2General Plastic Indus.,0
"Co., Ltd. v. Canon Kabushiki Kaisha IPR2016-01357, Paper 19 (Sept. 6, 2017) (precedential, seven-APJ panel).",1
"3 Becton, Dickson & Co. v. B. Braun Melsungen AG, IPR2017-01586, Paper 8 (Dec. 15, 2017) (informative).",1
"Bemben & Specht, Fintiv & Thryv Highlight PTAB-District Court Patent Litigation Interplay: Parties Must Heed the Discretionary Denial Trilogy, IPWatchdog (June 4, 2020).",1
"5E.g., McKeown, Congress Urged to Investigate PTAB Discretionary Denials, Patents Post-Grant (June 30, 2020); Unified Patents, PTAB Procedural Denials and the Rise of § 314 (May 13, 2020).",0
"7 See McKeown, supra note 5 (“The vast majority of discretionary denials under NHK are favoring aggressive trial schedules of Texas district courts.”); Unified Patents, supra note 5 (The NHK-Fintiv analysis “favors litigants who file first in districts with aggressive time-to-trial that are unlikely to stay cases in light of IPRs—like the Western District of Texas, which schedules Markman hearings six months after a case management conference, with trials roughly 18 month after the conference.”).",1
"8 For purposes of the original statistical analysis, multiple IPRs involving the same parties but challenging different patents were grouped together as a single case when the PTAB issued institution decisions with the same analysis of the NHK-Fintiv factors.",1
"10 Apple Inc. v. Fintiv, Inc., IPR2020-00019, Paper 11 (PTAB March 20, 2020) (precedential, designated May 5, 2020).",1
"11 NHK Spring Co. v. Intri-Plex Techs., Inc., IPR2018-00752, Paper 8 (PTAB Sept. 12, 2018) (precedential, designated May 7, 2019).",1
"14 Cisco Sys., Inc. v. Ramot at Tel Aviv Univ.",1
"15 Apple Inc., Cisco Sys., Inc., Google LLC, & Intel Corp. v. Iancu, No.",1
"Aug. 31, 2020).",0
"16 Id., Intervenors’ Mot.",1
"28 at 8 (Sept. 14, 2020) (emphasis in original); see Brachmann, Tech Companies’ Lawsuit Against USPTO – and Small Business Inventors’ Motion to Intervene – Highlight Need to Address NHK-Fintiv Factors Via Rulemaking, IPWatchdog (Sept. 16, 202).",1
"19See Quinn, USPTO Announces That PTAB Precedential Decisions Can Be Anonymously Nominated, IPWatchdog (Sept. 25, 2020).",0
at S1326 (emphases added); see 153 Cong.,0
"at E774 (“In an effort to address the questionable quality of patents issued by the USPTO, the bill establishes a check on the quality of a patent immediately after it is granted....",0
"21​​​​​​ SAS Institute Inc. v. Iancu, 138 S. Ct. 1348 (2018).",1
"22 TC Heartland LLC v. Kraft Foods Group Brands LLC, 137 S. Ct. 1514 (2017).",1
"23 USPTO, Trial Statistics: IPR, PGR, CBM (Aug. 31, 2020) (https://www.uspto.gov/sites/default/files/documents/trial_statistics_20200831.pdf).",1
"24See McKeown, District Court Trial Dates Tend to Slip After PTAB Discretionary Denials, Patents Post-Grant (July 24, 2020).",1
"25See NVIDIA Corp. v. Tessera Advanced Techs., Inc., IPR2020-00708, Paper 9 (Sept. 2, 2020); VMware, Inc. v. Intellectual Ventures I LLC, IPR2020-00470, Paper 13 (Aug. 18, 2020).",1
"To be clear, the authors do not suggest that these alternative factors should be the definitive guidelines promulgated by the USPTO.",0
"Refinements, revisions, and improvements to this proposal are both likely and welcome, especially given the collective experience and varied perspectives of the diverse PTAB community.",0
§ 314(a).,0
"Certainly, the Administrative Procedures Act provides constraints on the Director’s discretion, but (of course) those limitations are not specific to the PTAB’s institution decision.",0
"The Petitioner here did exactly what Congress envisioned in providing for inter partes reviews in the America Invents Act: upon being sued for infringement, and having received notice of the claims it was alleged to infringe, it diligently filed a Petition with the Board, seeking review of the patentability of those claims in the alternative tribunal created by the AIA. . . .",1
"The inter partes review would proceed, necessarily having a narrower scope than the infringement trial before the district court, and would resolve in an efficient manner the patentability questions so that the district court need not take them up.",1
This implicates the Small Business Inventors’ need for clear regulations promulgated lawfully by the Director that preserves and improves (not eliminates) the Director’s full powers of discretionary denial.16 ― The PTAB is increasingly refusing to institute otherwise-meritorious IPR petitions for purely procedural reasons.,0
A sample of recent institution decisions illustrates the problem....,0
"Notwithstanding the foregoing, this factor should be nearly dispositive in favor of institution for timely filed PGRs.",0
"Commentary: The petitioner should be afforded a reasonable opportunity after service of the complaint to evaluate the asserted patent and, inter alia, collect and review the prior art, consult with an expert witness, and prepare the petition and supporting declaration.",1
§ 321(c).,0
Elevating the merits-based consideration (from the catch-all Factor 6 in the NHK-Fintiv analysis) is essential in order for the USPTO to play its important patentability gatekeeper role as mandated by Congress in the AIA.,0
"3) Litigation History of the Challenged Patent – The frequency of assertion of the challenged patent, including assertion in the U.S. district courts and the ITC.",1
"Commentary: The USPTO should have a strong interest in reevaluating an issued patent when it has been asserted frequently, including formally (e.g., in the U.S. district courts and the ITC) and informally (e.g., cease and desist letters, which indicate a likelihood of future formal assertion).",1
The potential for divergent district court and ITC claim construction and invalidity determinations highlights the USPTO’s role of providing a uniform patentability analysis.,1
"Further, the TC Heartland decision,22 which has resulted in the distribution of patent infringement cases in a significantly greater number of venues, increases the likelihood of divergent district court decisions regarding an asserted patent.",1
"This factor assumes that the challenged patent has been asserted once, namely, in the co-pending parallel litigation.",1
"Rather, consideration of informal assertions should be permitted to indicate the potential for future litigation.",1
4) Longevity of the Challenged Patent – The remaining time until the challenged patent’s expiration.,0
5) Section 315 Estoppel Effects – The extent to which the accused defendants in the litigation will be estopped under 35 U.S.C.,1
"§ 315(e)(2) with respect to the PTAB challenges as applied to the petitioner, its privies, and the RPIs in the PTAB proceeding.",1
The Panel should disregard additionally named and/or omitted parties in the parallel district court or ITC litigation who do not materially affect the substance of the principal infringement and invalidity allegations.,1
"Also, the Panel should disregard any district court or ITC invalidity allegations that would not have been permitted in the PTAB challenge.",1
"Commentary: Certainly Congress’ intent in establishing IPR and PGR reviews was to provide an alternative forum for evaluating certain patent validity (patentability) challenges, and generally to allow the petitioner with a single bite at that proverbial apple.",0
"To the extent that the PTAB proceeding will not effectively accomplish that “single bite” purpose, then the USPTO should have less interest in instituting trial.",1
"Note, however, that parties should not be able to “game” this factor by naming and/or deleting parties in the parallel district court or ITC litigation who do not substantively affect the principal infringement and invalidity allegations.",1
"And permissible district court or ITC validity assertions that would not be permitted in the PTAB challenge (e.g., a Section 101 challenge in an IPR) should not be considered in this factor.",1
6) Stage of the District Court or ITC Proceeding(s) – The prospective stage of the parallel district court or ITC litigation beyond Markman as of the scheduled date for the PTAB’s DI.,1
"Guidance: The further the parallel district court or ITC litigation will have likely progressed beyond the Markman proceedings at the expected date of the DI, the more this factor weighs in favor of discretionary denial, and vice versa.",1
"Commentary: In conjunction with Factor 1, this factor assumes that most parallel district or ITC cases will have been proceeding for about 10 months at the expected date for the PTAB’s Decision on Institution (“DI”), and thus have begun (and possibly completed) the Markman stage of the litigation.",1
"But in consideration of efficiency and notice to the district court or ITC, defendants should be encouraged to seek a stay if they so desire, and they should not be penalized by the PTAB for doing so.",1
"This factor also neutralizes the impact of the district court’s or ITC’s Markman proceeding because the parties’ briefing, and the district court’s or ITC’s analysis, regarding claim construction under the common Phillips standard can be readily considered by the PTAB.",1
§ 42.100(b).,0
"Indeed, most of the salient considerations of the NHK-Fintiv factors have been incorporated into the proposed alternative factors.",0
"At the pre-institution stage, attempting to predict the timing of a district court’s future trial date is very speculative, often little more than an educated and partially informed guess about events more than a year in the future.",1
"District courts routinely schedule multiple cases for trial in the same time frame, reasonably expecting that many of those cases will settle at some point before trial (like airlines who routinely overbook flights based on statistical cancellation rates).",1
"Accordingly, trial dates are frequently postponed, either by the Court sua sponte or in conjunction with party stipulation.24 The PTAB should not engage in such error-prone speculation, and should not make an important institution decision based on information that is speculative and very likely to become inaccurate after the PTAB issues its DI.",1
The authors appreciate that proposed Babcock-Train Factor 6 (“stage of the district court proceeding”) would also require some speculation by the Board.,1
"But by shifting the focus from the distant trial date to the initial Markman proceedings, at the time of the POPR, the proposed forward-looking perspective is only 3 months (not 15 months), which is more likely to be ascertainable.",1
§ 42.123(c)) or potentially other less formal means.,0
"In district court litigation, an accused infringer will nearly always assert one or more counterclaims for patent invalidity.",1
"If the accused infringer has filed a PTAB petition, those counterclaims will usually (not surprisingly) encompass the same challenges as set forth in the petition.",1
"While the authors propose that the Babcock-Train factors should be non-exhaustive, and thus do not suggest that the PTAB should be prohibited from considering other non-enumerated factors when raised by the parties and appropriate, a formal “catch-all” category should not be a discrete factor.",0
"In that table, the authors have endeavored to illustrate where each NHK-Fintiv Factor has been fully or partially incorporated into one or more of the Babcock-Train Factors.",0
The authors hope that the “Babcock-Train” factors proposed herein will provide a solid basis for continuing the dialog regarding the manner in which the Board should—or should not—invoke its discretion to deny a PTAB petition in view of co-pending parallel district court litigation.,1
2General Plastic Indus.,0
"Co., Ltd. v. Canon Kabushiki Kaisha IPR2016-01357, Paper 19 (Sept. 6, 2017) (precedential, seven-APJ panel).",1
"3 Becton, Dickson & Co. v. B. Braun Melsungen AG, IPR2017-01586, Paper 8 (Dec. 15, 2017) (informative).",1
"Bemben & Specht, Fintiv & Thryv Highlight PTAB-District Court Patent Litigation Interplay: Parties Must Heed the Discretionary Denial Trilogy, IPWatchdog (June 4, 2020).",1
"5E.g., McKeown, Congress Urged to Investigate PTAB Discretionary Denials, Patents Post-Grant (June 30, 2020); Unified Patents, PTAB Procedural Denials and the Rise of § 314 (May 13, 2020).",0
"7 See McKeown, supra note 5 (“The vast majority of discretionary denials under NHK are favoring aggressive trial schedules of Texas district courts.”); Unified Patents, supra note 5 (The NHK-Fintiv analysis “favors litigants who file first in districts with aggressive time-to-trial that are unlikely to stay cases in light of IPRs—like the Western District of Texas, which schedules Markman hearings six months after a case management conference, with trials roughly 18 month after the conference.”).",1
"8 For purposes of the original statistical analysis, multiple IPRs involving the same parties but challenging different patents were grouped together as a single case when the PTAB issued institution decisions with the same analysis of the NHK-Fintiv factors.",1
"10 Apple Inc. v. Fintiv, Inc., IPR2020-00019, Paper 11 (PTAB March 20, 2020) (precedential, designated May 5, 2020).",1
"11 NHK Spring Co. v. Intri-Plex Techs., Inc., IPR2018-00752, Paper 8 (PTAB Sept. 12, 2018) (precedential, designated May 7, 2019).",1
"14 Cisco Sys., Inc. v. Ramot at Tel Aviv Univ.",1
"15 Apple Inc., Cisco Sys., Inc., Google LLC, & Intel Corp. v. Iancu, No.",1
"Aug. 31, 2020).",0
"16 Id., Intervenors’ Mot.",1
"28 at 8 (Sept. 14, 2020) (emphasis in original); see Brachmann, Tech Companies’ Lawsuit Against USPTO – and Small Business Inventors’ Motion to Intervene – Highlight Need to Address NHK-Fintiv Factors Via Rulemaking, IPWatchdog (Sept. 16, 202).",1
"19See Quinn, USPTO Announces That PTAB Precedential Decisions Can Be Anonymously Nominated, IPWatchdog (Sept. 25, 2020).",0
at S1326 (emphases added); see 153 Cong.,0
"at E774 (“In an effort to address the questionable quality of patents issued by the USPTO, the bill establishes a check on the quality of a patent immediately after it is granted....",0
"21​​​​​​ SAS Institute Inc. v. Iancu, 138 S. Ct. 1348 (2018).",1
"22 TC Heartland LLC v. Kraft Foods Group Brands LLC, 137 S. Ct. 1514 (2017).",1
"23 USPTO, Trial Statistics: IPR, PGR, CBM (Aug. 31, 2020) (https://www.uspto.gov/sites/default/files/documents/trial_statistics_20200831.pdf).",1
"24See McKeown, District Court Trial Dates Tend to Slip After PTAB Discretionary Denials, Patents Post-Grant (July 24, 2020).",1
"25See NVIDIA Corp. v. Tessera Advanced Techs., Inc., IPR2020-00708, Paper 9 (Sept. 2, 2020); VMware, Inc. v. Intellectual Ventures I LLC, IPR2020-00470, Paper 13 (Aug. 18, 2020).",1
A federal judge in Colorado has sanctioned Seyfarth Shaw and its client for misconduct during the discovery process.,1
"Senior U.S. District Judge R. Brooke Jackson of the District of Colorado ordered the law firm and its client, the Howmedica Osteonics Corp., to pay their litigation opponent’s share of the costs of a special master appointed to oversee discovery.",1
"Howmedica Osteonics should pay half of the opponent’s special master costs for failing to preserve text messages, Jackson said in his May 10 opinion.",1
"Seyfarth should pay the other half for discovery misconduct by counsel that included “playing fast and loose” with discovery obligations, Jackson said.",1
"“This was a large, important case for both parties,” Jackson said.",1
"The case involved a contract dispute between Howmedica Osteonics and the plaintiff, a company hired to help sell Howmedica Osteonics’ medical-implant products.",1
"Jackson entered judgment for the plaintiff, ORP Surgical, ordered Howmedica Osteonics to pay $4.7 million in damages, and ordered Howmedica Osteonics to pay ORP Surgical’s attorney fees, as called for in the breached contract.",1
"“I find Stryker’s purported excuses for terminating the joint contract for ‘cause’ to be flimsy and lacking in credibility,” Jackson said.",1
"The failure to preserve text messages “was either willful misconduct or gross negligence,” Jackson said.",0
"• A Seyfarth Shaw lawyer behaved inappropriately, disruptively, uncivilly and unprofessionally in defending a Stryker recruiter during a deposition.",1
• Stryker lawyers improperly coached and insufficiently prepared their witnesses who were supposed to testify about compensation of sales reps.,1
"The witnesses “declined to answer questions about compensation and indemnification either because they were unprepared or because objections and instructions from Stryker’s counsel encouraged them to stonewall the questioner,” Jackson said.",1
"""This measure, if enacted, would significantly weaken the town's legal position as we enter into litigation.""",1
"Friends of Finnell stated they filed the petition in response to concerns about ""inadequate light-blocking technology"" installed on a digital sign near Route 3 at 611 Pleasant St. by Cove Outdoor Advertising last summer.",1
"“It’s not on our agenda...because Town Council can't take action for 10 days after the veto,"" he said.",0
"The discussion about the mitigation could go into executive session, but not the discussion about the zoning.""",0
"More:Weymouth still battling controversial Route 3 billboard, says company violated agreement.",1
"Cove lowered the sign approximately 20 feet, but neighbors and officials say the light-blocking technology isn't shielding nearby homes from the billboard.",0
"“Enacting the measure would provide Cove a potential legal argument not to perform under the agreement they signed and promised to do, including full and complete remediation of the 611 Pleasant St. billboard.",1
"""Please consider how the measure will not help our efforts in any lengthy and costly legal battle,"" he stated.",1
"""After the town files litigation against Cove, I will refile this measure exactly as submitted to me by the Council and sign it upon Council approval.""",1
"""I signed it and that is when the 60 days start.",0
"""We disagree with Cove,"" he said.",0
"""If the work were completed, the solicitor would not have sent a memo saying the work was not completed.""",1
"""That is why we can't allow this company to build another billboard in this town.""",0
The first that many companies hear about patent litigation filed by a non-practicing entity (“NPE”) is when they receive a complaint initiating litigation.,1
And the chances of being on the receiving end of NPE litigation are trending upward.,1
"The upward trend may be continuing in view of BlackBerry’s announcement in January that it divested nearly all of its non-core legacy patents to an NPE for $600 million, and assignments indicating other recent large portfolio acquisitions by NPEs such as Dominion Harbor.",0
"The first group of NPEs is the high-volume, quick-settlement plaintiffs.",1
"By and large, these NPEs are behind the recent uptick in patent litigation.",1
"For example, patent monetization company IP Edge was responsible for adding around 144 of the 525 defendants added to patent litigation in the first quarter of 2022.",1
"NPEs in this group are prolific filers, but generally pursue early settlements, often even before a responsive pleading has been filed.",1
"The second group of NPEs target fewer companies, are backed by litigation funders, and are prepared to pursue cases toward higher value resolutions or judgments.",1
"However, for defendants, these cases often hold greater risk because the NPE is prepared to drive cases forward and hold out for higher settlements.",1
"With this understanding, as soon as a complaint is received, a defendant should learn as much about the plaintiff as possible.",1
Most named plaintiff NPEs are simply shell companies for the actual NPE.,1
"So, it is important to find who is behind the litigation.",1
"Look at assignment records for the plaintiff’s patents, not just those being asserted in litigation.",1
"Search the federal court PACER system to learn where and how often the plaintiff has filed patent litigation, and how long it takes for these cases to be resolved.",1
A simple Google search will often reveal the plaintiff’s reputation for serial patent litigation and may also provide clues to the true NPE.,1
"Using this initial research, the defendant can understand the plaintiff’s level of aggressiveness and the likelihood of early resolution, and categorize the NPE accordingly.",1
"For years, the Eastern District of Texas was a major hub of NPE filing and patent litigation in general, thanks in large part to the court’s rules of procedure for patent cases.",1
"However, it remains a popular jurisdiction among NPE plaintiffs.",1
"In the last three years, the Waco division of the Western District of Texas has quickly become another popular venue for NPE plaintiffs, largely due to the appointment of Judge Alan Albright in 2018 and his adoption of patent local rules that are very similar to those in the Eastern District.",1
"Notably, in these two Texas districts, the rules drive patent litigation to trial quickly, often faster than an Inter Partes review—one common tactic for defendants to challenge the validity of patents asserted against them—before the U.S. Patent and Trademark Office.",1
"One strategy to protect a company from NPE litigation is to stay out or move out of these districts, as some companies reportedly have done.",1
"If that is not a practical possibility, when a suit is filed by an NPE in one of these jurisdictions, consider filing a motion to transfer venue to another district where, for example, your company’s headquarters is located.",1
"Additionally, in the Western District of Texas, companies may have a physical presence in Austin, Texas.",0
"Judge Albright draws cases filed in Waco, Texas, where NPEs file the vast majority of Western District cases.",1
"If transferred, it will result in a different judge hearing the case and different patent local rules being applied.",1
"If your case will be going forward in the Eastern or the Waco division of the Western District of Texas, it is important to understand upfront that there will be challenges.",1
"For example, dispositive motions are statistically less likely to be successful.",1
"While they can be part of the litigation strategy, they should not be a centerpiece.",1
It is smart to expect that the case will proceed to trial and prepare the case for the long haul from early on.,1
Part of that long-term strategy should include working with counsel who are experienced with litigation in the jurisdiction and have demonstrated success at trial in these venues.,1
This strategy often included extensive discovery and motion practice often with little to show for the resources expended.,1
"NPEs have evolved in the years since, with strategic responses to the AIA as well as the embrace of litigation funding.",1
"From the outset, companies should consider the end game including prospects for both settlement and trial.",1
"Rather than resource-wasting motion practice in jurisdictions where such motions are likely to have little effect, a company should work with its counsel early on to identify the key weaknesses in the plaintiff’s case and understand the issues that are most likely to drive resolution.",1
"At the same time, companies that face the more serious cases should immediately begin preparing a solid trial story that will then be developed through discovery.",1
"Even when facing a high-volume NPE, one camp of defendants—wary of becoming a “corporate ATM” for NPEs—have taken a hard line against settling with NPEs.",1
"Newegg, for example, became well-known for its zero-tolerance policy in the mid-2010s.",0
"The Newegg approach, while effective at reducing the NPE threat over the long term, requires both the stomach to fight litigation all the way to trial and the consistency to follow this strategy over the course of multiple cases.",1
"In addition, while it is common for joint defense groups to form among multiple defendants facing similar claims from the same NPE, this type of defendant will often need to go it alone while most other defendants settle.",1
"Given recent trends, we are in another expansion of NPE litigation with far more investment behind this uptick than prior waves.",1
Why did this happen?,0
For more information you can review our Terms of Service and Cookie Policy.,0
"(Reuters) - InterDigital Inc, a developer of digital mobile and video technology, said on Tuesday it has entered a worldwide patent licensing agreement with China’s Huawei Technologies Ltd, and that the companies have settled all litigation against each other.",1
"In a regulatory filing, InterDigital said the licensing agreement runs through 2023, and covers royalties from the sale of some of Huawei’s 3G, 4G and 5G wireless telecommunications products.",0
InterDigital said the companies have also ended more than 15 months of litigation in China and the United Kingdom.,1
"Huawei had sued InterDigital in January 2019 in the Shenzhen Intermediate People’s Court in China, claiming that the Wilmington, Delaware-based company was licensing its patents on unfair terms, according to a separate regulatory filing.",1
"InterDigital countered in December 2019 with its own action before the High Court of Justice of England and Wales, accusing Huawei of infringing five patents related to industry standards for 3G, 4G and 5G telecommunications.",1
"Talks to renew an earlier Huawei license had broken down, and the UK court would serve as a “neutral venue” to address the dispute, InterDigital said at the time.",1
InterDigital said a typical royalty might be $1.15 on a 3G or 4G smartphone that costs $500.,0
Terms to resolve the disputes were not disclosed.,1
